h3_10_id,ratio,hex
8a2f5a34c1a7fff,0.91176470588235292,"POLYGON((139.596628560177 35.7081026110995, 139.596668258217 35.7087861111355, 139.596020591581 35.7091703961285, 139.595333237643 35.7088711787883, 139.595293552469 35.7081876839546, 139.595941208366 35.7078034012589, 139.596628560177 35.7081026110995))"
8a2f5a34095ffff,0.91176470588235292,"POLYGON((139.642999323555 35.7102853173266, 139.643039471347 35.7109690052213, 139.642391645809 35.7113536437071, 139.641703683209 35.7110545919902, 139.641663548296 35.710370909287, 139.642311363104 35.7099862731094, 139.642999323555 35.7102853173266))"
8a2f5a3635b7fff,0.91176470588235292,"POLYGON((139.661949363613 35.6905382528835, 139.661989684109 35.6912219876868, 139.661341973127 35.6916068410988, 139.660653952369 35.6913079573922, 139.66061364475 35.6906242277751, 139.661261345011 35.6902393766784, 139.661949363613 35.6905382528835))"
8a2f5a36144ffff,0.64092140921409213,"POLYGON((139.646539354384 35.6678539146724, 139.646579513575 35.6685375552922, 139.645932045872 35.668922366147, 139.645244429696 35.6686235340676, 139.64520428337 35.6679398986366, 139.645851740355 35.6675550900962, 139.646539354384 35.6678539146724))"
8a2f5a3414d7fff,0.90206185567010311,"POLYGON((139.619676946482 35.7241283701113, 139.619716876042 35.7248119850378, 139.619069000486 35.7251963946121, 139.61838120611 35.7248971869589, 139.618341289427 35.72421357723, 139.618989154244 35.7238291699567, 139.619676946482 35.7241283701113))"
8a2f5a36b477fff,0.58695652173913049,"POLYGON((139.58972947292 35.6931073902553, 139.589769096267 35.6937908411085, 139.589121580786 35.6941751236832, 139.588434452694 35.693875953107, 139.588394842206 35.693192507457, 139.589042346951 35.6928082271799, 139.58972947292 35.6931073902553))"
8a2f5a34515ffff,0.58695652173913049,"POLYGON((139.632808268695 35.6965277028205, 139.632848310491 35.6972113303364, 139.632200635166 35.6975959365115, 139.631512928774 35.6972969128632, 139.631472899849 35.6966132905405, 139.632120564445 35.6962286866729, 139.632808268695 35.6965277028205))"
8a2f5a341227fff,0.58695652173913049,"POLYGON((139.607667558327 35.7135733622148, 139.607707366057 35.7142569141405, 139.607059618504 35.7146412663481, 139.606372073958 35.7143420643305, 139.606332279098 35.7136585176047, 139.606980015914 35.7132741676965, 139.607667558327 35.7135733622148))"
8a2f5a368427fff,0.58695652173913049,"POLYGON((139.61024997202 35.6773893677391, 139.610289785403 35.6780728776553, 139.609642344351 35.67845737362, 139.608955100642 35.6781583573641, 139.608915300118 35.6774748526457, 139.609562730443 35.6770903589854, 139.61024997202 35.6773893677391))"
8a2f5a341517fff,1.173913043478261,"POLYGON((139.624779898636 35.7196855894409, 139.624819875189 35.7203692183185, 139.624172022855 35.7207536828266, 139.623484204704 35.7204545161544, 139.623444241029 35.7197708924729, 139.624092082626 35.7193864302675, 139.624779898636 35.7196855894409))"
8a2f5a36bc07fff,0.82456140350877194,"POLYGON((139.596045763226 35.686530321802, 139.596085444145 35.6872137883308, 139.595437966668 35.6875981425417, 139.594750819004 35.687299027924, 139.594711150943 35.6866155665967, 139.595358617688 35.6862312146856, 139.596045763226 35.686530321802))"
8a2f5a340a07fff,0.73360655737704916,"POLYGON((139.635105177357 35.7128495999293, 139.635145250144 35.7135332600966, 139.634497426095 35.713917828367, 139.633809539992 35.7136187341641, 139.633769480082 35.7129350791903, 139.634417293399 35.7125505132259, 139.635105177357 35.7128495999293))"
8a2f5a345a1ffff,0.40740740740740738,"POLYGON((139.628562217194 35.6926827699211, 139.628602215854 35.6933663749748, 139.627954586724 35.693750961236, 139.627266969663 35.6934519401366, 139.627226983871 35.6927683402771, 139.627874602273 35.6923837563228, 139.628562217194 35.6926827699211))"
8a2f5a34c967fff,0.81481481481481477,"POLYGON((139.596641055505 35.6967824403156, 139.596680747638 35.6974659240626, 139.596033179314 35.6978502478694, 139.595345929592 35.6975510856305, 139.595306250321 35.6968676070853, 139.59595380791 35.6964832855772, 139.596641055505 35.6967824403156))"
8a2f5a36e507fff,0.81481481481481477,"POLYGON((139.635972977561 35.6819146027687, 139.63601304212 35.6825982217447, 139.635365484168 35.6829829024364, 139.63467787238 35.6826839618421, 139.634637820689 35.682000348058, 139.635285367918 35.6816156696763, 139.635972977561 35.6819146027687))"
8a2f5a345c1ffff,0.81481481481481477,"POLYGON((139.643004782894 35.6989617872913, 139.643044924641 35.6996454589043, 139.642397197463 35.7000301361243, 139.641709339264 35.6997311394218, 139.641669210391 35.6990474729998, 139.642316926843 35.6986627980894, 139.643004782894 35.6989617872913))"
8a2f5a363637fff,0.81481481481481477,"POLYGON((139.649200522327 35.6903288346546, 139.649240719366 35.6910125184546, 139.648593048525 35.6913972733686, 139.64790519137 35.6910983421705, 139.647865007205 35.6904146635597, 139.648512667322 35.6900299109578, 139.649200522327 35.6903288346546))"
8a2f5a36a527fff,0.81481481481481477,"POLYGON((139.618728006643 35.6964002098366, 139.618767912176 35.6970837810876, 139.618120280424 35.6974682781111, 139.617432753871 35.6971692015792, 139.617392861206 35.6964856355248, 139.618040482227 35.6961011408055, 139.618728006643 35.6964002098366))"
8a2f5a34c8affff,1.1296296296296295,"POLYGON((139.596998311622 35.7029338352907, 139.597038010486 35.7036173293479, 139.596390387641 35.7040016349008, 139.595703076669 35.7037024440985, 139.59566339067 35.7030189552434, 139.596311002778 35.7026346519885, 139.596998311622 35.7029338352907))"
8a2f5a36e28ffff,0.44897959183673469,"POLYGON((139.618497766164 35.6809773828124, 139.618537661217 35.6816609308171, 139.617890164102 35.6820454787184, 139.617202782661 35.6817464763092, 139.617162900471 35.6810629335006, 139.617810386859 35.6806783879052, 139.618497766164 35.6809773828124))"
8a2f5a36e477fff,0.89795918367346939,"POLYGON((139.631360043058 35.6832400421647, 139.631400063713 35.683923644693, 139.630752508153 35.6843082849649, 139.630064942662 35.6840093203997, 139.630024934874 35.6833257230645, 139.63067247971 35.6829410851014, 139.631360043058 35.6832400421647))"
8a2f5a34e887fff,1.0323232323232323,"POLYGON((139.60365034628 35.7251497876361, 139.60369012133 35.7258333401709, 139.603042285301 35.7262176214719, 139.602354684965 35.7259183479412, 139.602314922789 35.7252348006077, 139.602962748076 35.7248505216037, 139.60365034628 35.7251497876361))"
8a2f5a340277fff,0.40909090909090912,"POLYGON((139.628786988156 35.7194295832403, 139.628827003344 35.7201132277045, 139.628179141153 35.7204977242834, 139.62749127451 35.7201985740943, 139.6274512722 35.7195149348253, 139.628099123656 35.7191304405501, 139.628786988156 35.7194295832403))"
8a2f5a36ed1ffff,0.56818181818181823,"POLYGON((139.639617670238 35.6755046107155, 139.639657766602 35.6761882349025, 139.639010253324 35.6765729658202, 139.638322654403 35.6762740702391, 139.638282570904 35.6755904512429, 139.638930073461 35.6752057226369, 139.639617670238 35.6755046107155))"
8a2f5a36ac4ffff,0.81818181818181823,"POLYGON((139.615091153227 35.6914870933553, 139.615131020957 35.6921706430107, 139.614483442859 35.692555128514, 139.613796007762 35.6922560620581, 139.613756152897 35.6915725175999, 139.614403720265 35.6911880344004, 139.615091153227 35.6914870933553))"
8a2f5a3452f7fff,0.81818181818181823,"POLYGON((139.623700816423 35.701228041292, 139.623740772641 35.7019116393223, 139.623093083945 35.7022961585526, 139.622405449763 35.7019970774477, 139.622365506416 35.7013134846131, 139.62301318438 35.7009289676876, 139.623700816423 35.701228041292))"
8a2f5a363c4ffff,0.81818181818181823,"POLYGON((139.656730788509 35.6816090318387, 139.656771053693 35.6822927329746, 139.656123435929 35.6826775762362, 139.655435563699 35.6823787160466, 139.655395311388 35.6816950200976, 139.656042918433 35.6813101791512, 139.656730788509 35.6816090318387))"
8a2f5a345b5ffff,0.81818181818181823,"POLYGON((139.627714642411 35.6896493602698, 139.627754631246 35.6903329575609, 139.627107031018 35.6907175475846, 139.626419452681 35.69041853801, 139.626379476714 35.6897349459132, 139.627027066215 35.6893503581966, 139.627714642411 35.6896493602698))"
8a2f5a36a3b7fff,0.81818181818181823,"POLYGON((139.605865894572 35.6941352668533, 139.605905674501 35.6948187835636, 139.605258101273 35.6952031882188, 139.604570758849 35.6949040738624, 139.604530991784 35.6942205623517, 139.605178554279 35.6938361599978, 139.605865894572 35.6941352668533))"
8a2f5a36a537fff,1.1363636363636365,"POLYGON((139.619455454885 35.6973828521323, 139.619495367979 35.6980664277011, 139.618847725496 35.6984509270287, 139.61816018065 35.6981518484833, 139.618120280424 35.6974682781111, 139.618767912176 35.6970837810876, 139.619455454885 35.6973828521323))"
8a2f5a345267fff,1.6363636363636365,"POLYGON((139.622125862135 35.6972119516605, 139.622165800967 35.6978955376212, 139.62151815191 35.6982800583171, 139.620830574752 35.6979809907473, 139.620790648789 35.6972974099824, 139.621438287115 35.6969128915914, 139.622125862135 35.6972119516605))"
8a2f5a36ab77fff,1.6363636363636365,"POLYGON((139.605876986509 35.6828147102085, 139.605916760505 35.683498210564, 139.60526928556 35.683882653977, 139.604582047349 35.6835835947317, 139.604542286212 35.6829000995752, 139.605189750428 35.682515658465, 139.605876986509 35.6828147102085))"
8a2f5a36a89ffff,1.0085470085470085,"POLYGON((139.614971554544 35.6894364512777, 139.61501142002 35.6901199974886, 139.614363860094 35.6905044890657, 139.61367644542 35.6902054321277, 139.613636592808 35.689521891114, 139.614284142005 35.6891374018411, 139.614971554544 35.6894364512777))"
8a2f5a34412ffff,0.63513513513513509,"POLYGON((139.659882446163 35.700966173373, 139.659922752297 35.701649915001, 139.659274956951 35.7020347167333, 139.658586866196 35.7017357745241, 139.658546572943 35.7010520380831, 139.659194357564 35.7006672386643, 139.659882446163 35.700966173373))"
8a2f5a341ba7fff,0.74060150375939848,"POLYGON((139.615320711488 35.7069098935724, 139.615360589687 35.7075934664072, 139.614712876918 35.7079779009843, 139.614025296686 35.7076787604245, 139.613985431358 35.7069951927875, 139.614633133392 35.7066107605125, 139.615320711488 35.7069098935724))"
8a2f5a34188ffff,0.69333333333333336,"POLYGON((139.620174005657 35.7096873875653, 139.620213932291 35.7103709837343, 139.619566180739 35.7107554465914, 139.618878513288 35.7104563109767, 139.618838599528 35.7097727200045, 139.619486340345 35.7093882594502, 139.620174005657 35.7096873875653))"
8a2f5a3442e7fff,0.65094339622641506,"POLYGON((139.64676566324 35.7059262475098, 139.646805845127 35.7066099441182, 139.646158046129 35.7069946268177, 139.645470075971 35.7066956105991, 139.645429906963 35.706011919181, 139.646077695233 35.7056272387913, 139.64676566324 35.7059262475098))"
8a2f5a34529ffff,1.0465116279069768,"POLYGON((139.6251560554 35.7031933949076, 139.625196026748 35.7038770015677, 139.624548316589 35.7042615254076, 139.623860645813 35.7039624402824, 139.623820687336 35.7032788388177, 139.624468386764 35.7028943172827, 139.6251560554 35.7031933949076))"
8a2f5a344967fff,1.0465116279069768,"POLYGON((139.662070327382 35.6925894607368, 139.662110650158 35.6932731989832, 139.661462920998 35.6936580463373, 139.660774879784 35.69335915313, 139.660734569886 35.6926754200698, 139.661382288324 35.6922905750308, 139.662070327382 35.6925894607368))"
8a2f5a3418e7fff,1.0465116279069768,"POLYGON((139.618718862758 35.7077219539455, 139.618758774262 35.7084055414887, 139.61811104418 35.7087899997402, 139.617423413327 35.7084908681458, 139.617383514694 35.7078072857997, 139.618031234042 35.7074228298509, 139.618718862758 35.7077219539455))"
8a2f5a36a15ffff,0.5488372093023256,"POLYGON((139.60902409152 35.6908460879086, 139.609063900235 35.691529612452, 139.60841634603 35.6919140529262, 139.607728993844 35.6916149665545, 139.607689197993 35.6909314472098, 139.608336741466 35.6905470090381, 139.60902409152 35.6908460879086))"
8a2f5a345c8ffff,0.52380952380952384,"POLYGON((139.643125210406 35.7010128055667, 139.643165354423 35.7016964806158, 139.642517609066 35.7020811517672, 139.641829730419 35.7017821455601, 139.641789599277 35.7010984757021, 139.642437333907 35.7007138068601, 139.643125210406 35.7010128055667))"
8a2f5a36e117fff,0.52380952380952384,"POLYGON((139.631607365527 35.6760194113242, 139.631647384699 35.6767030043617, 139.630999891086 35.6770876711937, 139.630312389024 35.6767887426785, 139.630272382716 35.6761051548336, 139.630919865606 35.6757204903113, 139.631607365527 35.6760194113242))"
8a2f5a3458a7fff,0.64880952380952384,"POLYGON((139.63997264735 35.6929802430301, 139.640012756545 35.6936638939423, 139.639365090451 35.6940485679908, 139.638677325887 35.6937495888173, 139.638637229564 35.6930659430966, 139.639284884933 35.6926812713579, 139.63997264735 35.6929802430301))"
8a2f5a36a84ffff,1.0476190476190477,"POLYGON((139.610000644049 35.6846089964604, 139.610040458877 35.6852925158615, 139.609392955888 35.685676985239, 139.608705648802 35.6853779329119, 139.608665846837 35.684694418709, 139.609313339095 35.6843099516349, 139.610000644049 35.6846089964604))"
8a2f5a36ab17fff,1.1254752851711027,"POLYGON((139.608665846837 35.684694418709, 139.608705648802 35.6853779329119, 139.608058149105 35.6857623916098, 139.607370858173 35.6854633338016, 139.607331069068 35.6847798247971, 139.607978558035 35.6843953684024, 139.608665846837 35.684694418709))"
8a2f5a341cb7fff,0.70740740740740737,"POLYGON((139.62793909771 35.7163958867668, 139.627979103066 35.7170795235018, 139.627331269796 35.7174640238592, 139.626643441906 35.7171648851778, 139.626603449428 35.7164812536381, 139.627251271963 35.7160967555846, 139.62793909771 35.7163958867668))"
8a2f5a36ed9ffff,0.80701754385964908,"POLYGON((139.640465695726 35.67853801398, 139.640505801923 35.6792216459457, 139.639858259756 35.6796063731167, 139.639170622113 35.6793074660103, 139.639130528783 35.6786238392353, 139.639778060228 35.678239114376, 139.640465695726 35.67853801398))"
8a2f5a34436ffff,0.56862745098039214,"POLYGON((139.647132160354 35.7007556980492, 139.647172343001 35.7014393886695, 139.646524587818 35.7018240918856, 139.645836660716 35.701525102171, 139.645796490946 35.7008414167408, 139.646444235401 35.7004567158351, 139.647132160354 35.7007556980492))"
8a2f5a340247fff,0.75609756097560976,"POLYGON((139.6274512722 35.7195149348253, 139.62749127451 35.7201985740943, 139.626843415603 35.7205830599827, 139.626155565124 35.7202839042987, 139.626115575693 35.7196002702252, 139.626763423863 35.7192157866402, 139.6274512722 35.7195149348253))"
8a2f5a36e4cffff,0.75609756097560976,"POLYGON((139.6295374001 35.6864447428291, 139.629577404846 35.6871283427412, 139.628929826952 35.6875129578911, 139.628242255037 35.6872139708208, 139.628202263158 35.6865303761023, 139.628849830327 35.6861457632604, 139.6295374001 35.6864447428291))"
8a2f5a34126ffff,0.87323943661971826,"POLYGON((139.60293452355 35.7128460368832, 139.60297428511 35.7135295688952, 139.602326558183 35.7139138867463, 139.601639080435 35.7136146702872, 139.601599331744 35.7129311434763, 139.602247047933 35.7125468279234, 139.60293452355 35.7128460368832))"
8a2f5a34025ffff,0.87323943661971826,"POLYGON((139.626843415603 35.7205830599827, 139.626883412604 35.7212666983636, 139.626235546247 35.7216511758649, 139.625547693626 35.7213520126821, 139.625507709504 35.7206683794969, 139.626155565124 35.7202839042987, 139.626843415603 35.7205830599827))"
8a2f5a34c417fff,0.44159544159544162,"POLYGON((139.598440167616 35.7162196603421, 139.598479887503 35.7169031792853, 139.597832144849 35.7172874506014, 139.597144693049 35.7169882006775, 139.597104986031 35.7163046869365, 139.597752717945 35.7159204179171, 139.598440167616 35.7162196603421))"
8a2f5a3458e7fff,0.69354838709677424,"POLYGON((139.636574025203 35.6921690081129, 139.636614101086 35.6928526443246, 139.635966452273 35.6932372946931, 139.635278738304 35.6929383065408, 139.635238675293 35.6922546755212, 139.635886313379 35.6918700274618, 139.636574025203 35.6921690081129))"
8a2f5a3442f7fff,0.69354838709677424,"POLYGON((139.647493831439 35.7069089548376, 139.647534020901 35.7075926557564, 139.646886211174 35.7079773407657, 139.646198222712 35.7076783225463, 139.646158046129 35.7069946268177, 139.646805845127 35.7066099441182, 139.647493831439 35.7069089548376))"
